id,type,brand,series,models,price,year,title,url,images
12495,phone,Samsung,,,50,2022,Samsung Galaxy S21 FE 128GB Unlocked,galaxy-s21-fe-128gb-unlocked,samsung-galaxy-s21-fe-128gb-unlocked.webp
12496,phone,Samsung,,,40,2022,Samsung Galaxy S21 FE 128GB Locked,galaxy-s21-fe-128gb-locked,samsung-galaxy-s21-fe-128gb-locked.webp
12497,phone,Samsung,,,55,2022,Samsung Galaxy S21 FE 256GB Unlocked,galaxy-s21-fe-256gb-unlocked,samsung-galaxy-s21-fe-256gb-unlocked.webp
12498,phone,Samsung,,,50,2022,Samsung Galaxy S21 FE 256GB Locked,galaxy-s21-fe-256gb-locked,samsung-galaxy-s21-fe-256gb-locked.webp
12499,phone,Samsung,,,55,2022,Samsung Galaxy S21 Ultra 128GB Locked,galaxy-s21-ultra-128gb-locked,samsung-galaxy-s21-ultra-128gb-locked.webp
12500,phone,Samsung,,,70,2022,Samsung Galaxy S21 Ultra 256GB Locked,galaxy-s21-ultra-256gb-locked,samsung-galaxy-s21-ultra-256gb-locked.webp
12501,phone,Samsung,,,100,2022,Samsung Galaxy S21 Ultra 512GB Locked,galaxy-s21-ultra-512gb-locked,samsung-galaxy-s21-ultra-512gb-locked.webp
12502,phone,Samsung,,,65,2022,Samsung Galaxy S21 Ultra 128GB Unlocked,galaxy-s21-ultra-128gb-unlocked,samsung-galaxy-s21-ultra-128gb-unlocked.webp
12503,phone,Samsung,,,85,2022,Samsung Galaxy S21 Ultra 256GB Unlocked,galaxy-s21-ultra-256gb-unlocked,samsung-galaxy-s21-ultra-256gb-unlocked.webp
12504,phone,Samsung,,,115,2022,Samsung Galaxy S21 Ultra 512GB Unlocked,galaxy-s21-ultra-512gb-unlocked,samsung-galaxy-s21-ultra-512gb-unlocked.webp
12505,phone,Samsung,,,30,2021,Samsung Galaxy S21+ 128GB Locked,galaxy-s21-128gb-locked,samsung-galaxy-s21-128gb-locked.webp
