id,title,url,images,type,brand,display,year,price,time_changed
12467,Samsung Galaxy S23+ 128GB Unlocked,galaxy-s23-128gb-unlocked,samsung-galaxy-s23-128gb-unlocked.webp,phone,Samsung,1,2023,150,2023-09-07 05:31:16
12468,Samsung Galaxy S23+ 128GB Locked,galaxy-s23-128gb-locked,samsung-galaxy-s23-128gb-locked.webp,phone,Samsung,1,2023,120,2023-09-07 05:31:24
12469,Samsung Galaxy S23+ 256GB Unlocked,galaxy-s23-256gb-unlocked,samsung-galaxy-s23-256gb-unlocked.webp,phone,Samsung,1,2023,160,2023-09-07 05:31:39
12470,Samsung Galaxy S23+ 256GB Locked,galaxy-s23-256gb-locked,samsung-galaxy-s23-256gb-locked.webp,phone,Samsung,1,2023,150,2023-09-07 05:31:50
12471,Samsung Galaxy S23+ 512GB Unlocked,galaxy-s23-512gb-unlocked,samsung-galaxy-s23-512gb-unlocked.webp,phone,Samsung,1,2023,180,2023-08-08 03:49:59
12472,Samsung Galaxy S23+ 512GB Locked,galaxy-s23-512gb-locked,samsung-galaxy-s23-512gb-locked.webp,phone,Samsung,1,2023,165,2023-09-07 05:32:02
12473,Samsung Galaxy S23 128GB Unlocked,galaxy-s23-128gb-unlocked,samsung-galaxy-s23-128gb-unlocked.webp,phone,Samsung,1,2023,120,2023-09-07 05:01:58
12474,Samsung Galaxy S23 128GB Locked,galaxy-s23-128gb-locked,samsung-galaxy-s23-128gb-locked.webp,phone,Samsung,1,2023,105,2023-09-07 05:02:02
12475,Samsung Galaxy S23 256GB Unlocked,galaxy-s23-256gb-unlocked,samsung-galaxy-s23-256gb-unlocked.webp,phone,Samsung,1,2023,140,2023-09-07 05:06:33
12476,Samsung Galaxy S23 256GB Locked,galaxy-s23-256gb-locked,samsung-galaxy-s23-256gb-locked.webp,phone,Samsung,1,2023,125,2023-09-07 05:06:36
12477,Samsung Galaxy S23 512GB Unlocked,galaxy-s23-512gb-unlocked,samsung-galaxy-s23-512gb-unlocked.webp,phone,Samsung,1,2023,150,2023-09-07 05:07:52
12478,Samsung Galaxy S23 512GB Locked,galaxy-s23-512gb-locked,samsung-galaxy-s23-512gb-locked.webp,phone,Samsung,1,2023,140,2023-08-08 03:52:39
12479,Samsung Galaxy S22 Ultra 128GB Locked,galaxy-s22-ultra-128gb-locked,samsung-galaxy-s22-ultra-128gb-locked.webp,phone,Samsung,1,2022,115,2023-09-07 04:46:24
12480,Samsung Galaxy S22 Ultra 256GB Locked,galaxy-s22-ultra-256gb-locked,samsung-galaxy-s22-ultra-256gb-locked.webp,phone,Samsung,1,2022,115,2023-08-08 02:51:51
12481,Samsung Galaxy S22 Ultra 512GB Locked,galaxy-s22-ultra-512gb-locked,samsung-galaxy-s22-ultra-512gb-locked.webp,phone,Samsung,1,2022,130,2023-08-08 02:55:28
12482,Samsung Galaxy S22 Ultra 1TB Locked,galaxy-s22-ultra-1tb-locked,samsung-galaxy-s22-ultra-1tb-locked.webp,phone,Samsung,1,2022,140,2023-08-08 02:58:27
12483,Samsung Galaxy S22 Ultra 128GB Unlocked,galaxy-s22-ultra-128gb-unlocked,samsung-galaxy-s22-ultra-128gb-unlocked.webp,phone,Samsung,1,2022,130,2023-09-07 04:46:20
12484,Samsung Galaxy S22 Ultra 256GB Unlocked,galaxy-s22-ultra-256gb-unlocked,samsung-galaxy-s22-ultra-256gb-unlocked.webp,phone,Samsung,1,2022,135,2023-09-07 04:52:47
12485,Samsung Galaxy S22 Ultra 512GB Unlocked,galaxy-s22-ultra-512gb-unlocked,samsung-galaxy-s22-ultra-512gb-unlocked.webp,phone,Samsung,1,2022,150,2023-09-07 04:52:53
12486,Samsung Galaxy S22 Ultra 1TB Unlocked,galaxy-s22-ultra-1tb-unlocked,samsung-galaxy-s22-ultra-1tb-unlocked.webp,phone,Samsung,1,2022,160,2023-08-08 02:58:19
12487,Samsung Galaxy S22+ 128GB Locked,galaxy-s22-128gb-locked,samsung-galaxy-s22-128gb-locked.webp,phone,Samsung,1,2022,70,2023-08-08 03:01:59
12488,Samsung Galaxy S22+ 256GB Locked,galaxy-s22-256gb-locked,samsung-galaxy-s22-256gb-locked.webp,phone,Samsung,1,2022,80,2023-09-07 04:58:39
12489,Samsung Galaxy S22+ 128GB Unlocked,galaxy-s22-128gb-unlocked,samsung-galaxy-s22-128gb-unlocked.webp,phone,Samsung,1,2022,75,2023-09-07 04:58:43
12490,Samsung Galaxy S22+ 256GB Unlocked,galaxy-s22-256gb-unlocked,samsung-galaxy-s22-256gb-unlocked.webp,phone,Samsung,1,2022,90,2023-09-07 04:58:35
12491,Samsung Galaxy S22 128GB Unlocked,galaxy-s22-128gb-unlocked,samsung-galaxy-s22-128gb-unlocked.webp,phone,Samsung,1,2022,70,2023-09-07 04:36:14
12492,Samsung Galaxy S22 256GB Unlocked,galaxy-s22-256gb-unlocked,samsung-galaxy-s22-256gb-unlocked.webp,phone,Samsung,1,2022,75,2023-09-07 04:43:32
12493,Samsung Galaxy S22 128GB Locked,galaxy-s22-128gb-locked,samsung-galaxy-s22-128gb-locked.webp,phone,Samsung,1,2022,60,2023-08-08 03:07:02
12494,Samsung Galaxy S22 256GB Locked,galaxy-s22-256gb-locked,samsung-galaxy-s22-256gb-locked.webp,phone,Samsung,1,2022,65,2023-08-08 03:07:41
12495,Samsung Galaxy S21 FE 128GB Unlocked,galaxy-s21-fe-128gb-unlocked,samsung-galaxy-s21-fe-128gb-unlocked.webp,phone,Samsung,1,2022,50,2023-09-07 04:10:27
12496,Samsung Galaxy S21 FE 128GB Locked,galaxy-s21-fe-128gb-locked,samsung-galaxy-s21-fe-128gb-locked.webp,phone,Samsung,1,2022,40,2023-09-07 04:10:30
12497,Samsung Galaxy S21 FE 256GB Unlocked,galaxy-s21-fe-256gb-unlocked,samsung-galaxy-s21-fe-256gb-unlocked.webp,phone,Samsung,1,2022,55,2023-09-07 04:10:35
12498,Samsung Galaxy S21 FE 256GB Locked,galaxy-s21-fe-256gb-locked,samsung-galaxy-s21-fe-256gb-locked.webp,phone,Samsung,1,2022,50,2023-08-07 08:43:16
12499,Samsung Galaxy S21 Ultra 128GB Locked,galaxy-s21-ultra-128gb-locked,samsung-galaxy-s21-ultra-128gb-locked.webp,phone,Samsung,1,2022,55,2023-09-07 04:15:28
12500,Samsung Galaxy S21 Ultra 256GB Locked,galaxy-s21-ultra-256gb-locked,samsung-galaxy-s21-ultra-256gb-locked.webp,phone,Samsung,1,2022,70,2023-08-07 08:47:52
12501,Samsung Galaxy S21 Ultra 512GB Locked,galaxy-s21-ultra-512gb-locked,samsung-galaxy-s21-ultra-512gb-locked.webp,phone,Samsung,1,2022,100,2023-09-07 04:20:41
12502,Samsung Galaxy S21 Ultra 128GB Unlocked,galaxy-s21-ultra-128gb-unlocked,samsung-galaxy-s21-ultra-128gb-unlocked.webp,phone,Samsung,1,2022,65,2023-09-07 04:15:22
