id,title,url,images,type,brand,series,model,year,price,time_changed
2257,Dell Inspiron 17 7746 Intel Core i5 5th Gen,/dell/inspiron-17-7746-intel-core-i5-5th-gen,dell-inspiron-17-7746-intel-core-i5-5th-gen.webp,laptop,Dell,,,2015,20,2025-07-06 22:31:13
2261,Dell XPS 12 9Q23 Intel Core i5,/dell/xps-12-9q23-intel-core-i5,dell-xps-12-9q23-intel-core-i5.webp,laptop,Dell,,,2013,30,2024-07-07 23:07:40
2262,Dell XPS 12 9Q33 Intel Core i5,/dell/xps-12-9q33-intel-core-i5,dell-xps-12-9q33-intel-core-i5.webp,laptop,Dell,,,2013,30,2024-07-07 23:08:03
2263,Dell XPS 13 9333 Intel Core i3 4th Gen,/dell/xps-13-9333-intel-core-i3-4th-gen,dell-xps-13-9333-intel-core-i3-4th-gen.webp,laptop,Dell,,,2014,20,2024-07-07 23:35:17
2264,Dell XPS 13 9340 Intel Core Ultra 5,/dell/xps-13-9340-intel-core-ultra-5,dell-xps-13-9340-intel-core-ultra-5.webp,laptop,Dell,,,2024,525,2024-07-07 23:32:47
2275,Dell XPS 17 9730 Intel Core i7 13th Gen,/dell/xps-17-9730-intel-core-i7-13th-gen,dell-laptop.webp,laptop,Dell,,,2023,850,2024-07-08 00:44:46
2308,ASUS N501 Series Intel Core i7 6th Gen,/asus/n501-series-intel-core-i7-6th-gen,asus-n501-series-intel-core-i7-6th-gen.webp,laptop,ASUS,,,2016,50,2023-05-19 04:05:26
2314,ASUS Q552 Series Intel Core i7 6th Gen,/asus/q552-series-intel-core-i7-6th-gen,asus-q552-series-intel-core-i7-6th-gen.webp,laptop,ASUS,,,2016,60,2023-05-22 03:25:38
2315,ASUS Q553 Series Intel Core i7 6th Gen,/asus/q553-series-intel-core-i7-6th-gen,asus-q553-series-intel-core-i7-6th-gen.webp,laptop,ASUS,,,2016,60,2023-05-22 03:25:48
2343,ASUS X756 Series Intel Core i5 6th Gen,/asus/x756-series-intel-core-i5-6th-gen,asus-x756-series-intel-core-i5-6th-gen.webp,laptop,ASUS,,,2016,25,2023-05-24 03:23:06
2348,ASUS Zenbook UX305 Series Intel Core i5 6th Gen,/asus/zenbook-ux305-series-intel-core-i5-6th-gen,asus-zenbook-ux305-series-intel-core-i5-6th-gen.webp,laptop,ASUS,,,2015,25,2023-05-24 05:28:38
2349,ASUS Zenbook UX510 Series Intel Core i7 6th Gen,/asus/zenbook-ux510-series-intel-core-i7-6th-gen,asus-zenbook-ux510-series-intel-core-i7-6th-gen.webp,laptop,ASUS,,,2017,60,2023-05-24 05:57:50
2350,ASUS ZX50,/asus/zx50,asus-zx50.webp,laptop,ASUS,,,2016,70,2023-05-24 08:41:05
2353,HP EliteBook 650 G10 Intel Core i7 13th Gen,/hp/elitebook-650-g10-intel-core-i7-13th-gen,hp-elitebook-650-g10-intel-core-i7-13th-gen.webp,laptop,HP,,,2013,205,2024-02-03 19:26:11
2354,HP EliteBook 655 G10 AMD Ryzen 7,/hp/elitebook-655-g10-amd-ryzen-7,hp-elitebook-655-g10-amd-ryzen-7.webp,laptop,HP,,,2022,190,2024-02-03 19:28:03
2365,HP EliteBook 840 G3 Intel Core i5 6th Gen,/hp/elitebook-840-g3-intel-core-i5-6th-gen,hp-elitebook-840-g3-intel-core-i5-6th-gen.webp,laptop,HP,,,2016,10,2023-11-09 06:51:24
2366,HP EliteBook 850 G3 Intel Core i5 6th Gen,/hp/elitebook-850-g3-intel-core-i5-6th-gen,hp-elitebook-850-g3-intel-core-i5-6th-gen.webp,laptop,HP,,,2016,30,2023-06-04 03:06:47
2376,HP Envy 13-D Series Intel Core i5 6th Gen,/hp/envy-13-d-series-intel-core-i5-6th-gen,hp-envy-13_d-series-intel-core-i5-6th-gen.webp,laptop,HP,,,2016,40,2023-06-05 02:42:34
2391,HP Omen 15-AX GTX 960M Intel Core i7 6th Gen,/hp/omen-15-ax-gtx-960m-intel-core-i7-6th-gen,hp-omen-15_ax-gtx-960m-intel-core-i7-6th-gen.webp,laptop,HP,,,2016,80,2023-06-05 04:23:27
2392,HP Omen 15-CE GTX 1050 Intel Core i7 7th Gen,/hp/omen-15-ce-gtx-1050-intel-core-i7-7th-gen,hp-omen-15_ce-gtx-1050-intel-core-i7-7th-gen.webp,laptop,HP,,,2017,120,2023-06-05 04:27:41
2403,HP Pavilion 15-AU Intel Core i5 6th Gen,/hp/pavilion-15-au-intel-core-i5-6th-gen,hp-pavilion-15_au-intel-core-i5-6th-gen.webp,laptop,HP,,,2016,35,2023-06-05 06:08:27
2407,HP Pavilion 15-BC Intel Core i5 8th Gen,/hp/pavilion-15-bc-intel-core-i5-8th-gen,hp-laptop.webp,laptop,HP,,,2010,50,2023-06-05 06:12:34
2410,HP Pavilion 17-AB Intel Core i7 8th Gen,/hp/pavilion-17-ab-intel-core-i7-8th-gen,hp-laptop.webp,laptop,HP,,,2018,90,2023-06-06 02:59:26
2473,MSI GE62 Intel Core i5 6th Gen,/msi/ge62-intel-core-i5-6th-gen,msi-ge62-intel-core-i5-6th-gen.webp,laptop,MSI,,,2016,35,2023-06-19 10:10:19
2476,MSI GL62 Intel Core i5 6th Gen,/msi/gl62-intel-core-i5-6th-gen,msi-gl62-intel-core-i5-6th-gen.webp,laptop,MSI,,,2016,95,2023-06-20 03:04:47
2477,MSI GL72 Intel Core i5 6th Gen,/msi/gl72-intel-core-i5-6th-gen,msi-gl72-intel-core-i5-6th-gen.webp,laptop,MSI,,,2016,80,2023-06-20 02:27:37
2481,MSI GS43 Intel Core i7 7th Gen,/msi/gs43-intel-core-i7-7th-gen,msi-gs43-intel-core-i7-7th-gen.webp,laptop,MSI,,,2017,130,2023-06-20 03:04:37
2483,MSI GS63 Intel Core i7 6th Gen,/msi/gs63-intel-core-i7-6th-gen,msi-gs63-intel-core-i7-6th-gen.webp,laptop,MSI,,,2016,95,2023-06-20 03:12:11
2485,MSI GS72 Intel Core i7 6th Gen,/msi/gs72-intel-core-i7-6th-gen,msi-gs72-intel-core-i7-6th-gen.webp,laptop,MSI,,,2016,75,2023-06-21 02:38:50
2486,MSI GS73 Intel Core i7 6th Gen,/msi/gs73-intel-core-i7-6th-gen,msi-gs73-intel-core-i7-6th-gen.webp,laptop,MSI,,,2016,110,2023-06-21 02:38:47
2488,MSI GT62 GTX 1060 Intel Core i7 6th Gen,/msi/gt62-gtx-1060-intel-core-i7-6th-gen,msi-gt62-gtx-1060-intel-core-i7-6th-gen.webp,laptop,MSI,,,2016,110,2023-06-21 02:37:17
2493,MSI GT73 GTX 1070 Intel Core i7 6th Gen,/msi/gt73-gtx-1070-intel-core-i7-6th-gen,msi-gt73-gtx-1070-intel-core-i7-6th-gen.webp,laptop,MSI,,,2016,135,2023-06-21 03:09:41
2494,MSI GT73 GTX 1070 Intel Core i7 7th Gen,/msi/gt73-gtx-1070-intel-core-i7-7th-gen,msi-gt73-gtx-1070-intel-core-i7-7th-gen.webp,laptop,MSI,,,2017,150,2023-06-21 03:09:44
2497,MSI GT83 GTX 1070 Intel Core i7 6th Gen,/msi/gt83-gtx-1070-intel-core-i7-6th-gen,msi-gt83-gtx-1070-intel-core-i7-6th-gen.webp,laptop,MSI,,,2016,180,2023-06-21 03:26:34
2506,"Razer Blade 14"" GTX 1060 Intel Core i7 7th Gen",/razer/blade-14-gtx-1060-intel-core-i7-7th-gen,razer-blade-14-gtx-1060-intel-core-i7-7th-gen.webp,laptop,Razer,,,2017,120,2023-06-21 04:43:18
2514,Acer Predator Helios 500 PH517 Intel Core i9 11th Gen,/acer/predator-helios-500-ph517-intel-core-i9-11th-gen,acer-predator-helios-500-ph517-intel-core-i9-11th-gen.webp,laptop,Acer,,,2021,380,2025-01-26 00:24:35
2517,HP EliteBook 850 G3 Intel Core i7 6th Gen,/hp/elitebook-850-g3-intel-core-i7-6th-gen,hp-elitebook-850-g3-intel-core-i7-6th-gen.webp,laptop,HP,,,2016,35,2023-06-04 03:09:18
2521,Dell Latitude E7470 Intel Core i7 6th Gen,/dell/latitude-e7470-intel-core-i7-6th-gen,dell-latitude-e7470-intel-core-i7-6th-gen.webp,laptop,Dell,,,2016,25,2024-04-21 11:03:07
2530,HP ZBook 17 G3 Intel Core i7 6th Gen,/hp/zbook-17-g3-intel-core-i7-6th-gen,hp-zbook-17-g3-intel-core-i7-6th-gen.webp,laptop,HP,,,2016,55,2023-06-07 08:10:07
2539,Dell Inspiron 14 5447,/dell/inspiron-14-5447,dell-inspiron-14-5447.webp,laptop,Dell,,,2014,20,2024-07-07 18:40:53
2543,Dell Inspiron 15 7558 Intel Core i7 5th Gen,/dell/inspiron-15-7558-intel-core-i7-5th-gen,dell-inspiron-15-7558-intel-core-i7-5th-gen.webp,laptop,Dell,,,2015,30,2025-07-06 22:31:01
2559,Acer Predator Helios Neo 14 PHN14 Intel Core Ultra 7,/acer/predator-helios-neo-14-phn14-intel-core-ultra-7,acer-predator-helios-neo-14-phn14-intel-core-ultra-7.webp,laptop,Acer,,,2024,450,2025-01-27 08:08:33
2563,Acer Predator G9-591 Intel Core i7 6th Gen,/acer/predator-g9-591-intel-core-i7-6th-gen,acer-predator-g9_591-intel-core-i7-6th-gen.webp,laptop,Acer,,,2016,140,2025-01-25 21:48:43
2564,Acer Swift Go 16 SFG16-71 Intel Core i7 13th Gen,/acer/swift-go-16-sfg16-71-intel-core-i7-13th-gen,acer-swift-go-16-sfg16_71-intel-core-i7-13th-gen.webp,laptop,Acer,,,2023,300,2025-01-27 00:05:29
2572,Acer Predator 21 X Intel Core i7 7th Gen,/acer/predator-21-x-intel-core-i7-7th-gen,acer-predator-21-x-intel-core-i7-7th-gen.webp,laptop,Acer,,,2017,110,2023-03-09 02:10:01
2574,ASUS ZenBook Pro UX501 Series Intel Core i5 6th Gen,/asus/zenbook-pro-ux501-series-intel-core-i5-6th-gen,asus-zenbook-pro-ux501-series-intel-core-i5-6th-gen.webp,laptop,ASUS,,,2016,60,2023-05-24 05:15:34
2578,ASUS F556 Series Intel Core i7 6th Gen,/asus/f556-series-intel-core-i7-6th-gen,asus-f556-series-intel-core-i7-6th-gen.webp,laptop,ASUS,,,2016,40,2023-03-29 04:28:36
2580,ASUS F556 Series Intel Core i5 6th Gen,/asus/f556-series-intel-core-i5-6th-gen,asus-f556-series-intel-core-i5-6th-gen.webp,laptop,ASUS,,,2016,30,2023-03-29 04:28:25
2607,ASUS Q504 Series Intel Core i5 7th Gen,/asus/q504-series-intel-core-i5-7th-gen,asus-q504-series-intel-core-i5-7th-gen.webp,laptop,ASUS,,,2017,40,2023-05-21 04:55:42
2614,ASUS Q534 Series Intel Core i7 6th Gen,/asus/q534-series-intel-core-i7-6th-gen,asus-q534-series-intel-core-i7-6th-gen.webp,laptop,ASUS,,,2016,55,2023-05-22 03:12:11
2633,ASUS ZenBook UX330 Intel Core i7 8th Gen,/asus/zenbook-ux330-intel-core-i7-8th-gen,asus-zenbook-ux330-intel-core-i7-8th-gen.webp,laptop,ASUS,,,2018,60,2024-08-29 21:24:52
2634,ASUS ZenBook UX390 Series Intel Core i5 7th Gen,/asus/zenbook-ux390-series-intel-core-i5-7th-gen,asus-zenbook-ux390-series-intel-core-i5-7th-gen.webp,laptop,ASUS,,,2016,50,2023-05-24 05:41:51
2647,Alienware 13 R3 Intel Core i5 7th Gen,/alienware/13-r3-intel-core-i5-7th-gen,alienware-13-r3-intel-core-i5-7th-gen.webp,laptop,Alienware,,,2017,40,2023-10-10 09:18:54
2650,Alienware 15 R2 Intel Core i5 6th Gen,/alienware/15-r2-intel-core-i5-6th-gen,alienware-15-r2-intel-core-i5-6th-gen.webp,laptop,Alienware,,,2016,50,2023-05-17 07:51:10
2651,Alienware 15 R3 Intel Core i5 7th Gen GTX 1050,/alienware/15-r3-intel-core-i5-7th-gen-gtx-1050,alienware-15-r3-intel-core-i5-7th-gen-gtx-1050.webp,laptop,Alienware,,,2017,70,2023-10-10 10:05:59
2653,Alienware 17 R3 Intel Core i7 6th Gen,/alienware/17-r3-intel-core-i7-6th-gen,alienware-17-r3-intel-core-i7-6th-gen.webp,laptop,Alienware,,,2016,130,2023-03-21 07:44:41
2654,Alienware 17 R4 Intel Core i7 6th Gen GTX 1060,/alienware/17-r4-intel-core-i7-6th-gen-gtx-1060,alienware-17-r4-intel-core-i7-6th-gen-gtx-1060.webp,laptop,Alienware,,,2017,150,2023-03-21 08:01:50
2658,Lenovo Flex 3 14 Intel Core i5,/lenovo/flex-3-14-intel-core-i5,lenovo-flex-3-14-intel-core-i5.webp,laptop,Lenovo,,,2016,30,2024-07-08 11:30:39
2661,Lenovo Flex 3 15 Intel Core i5,/lenovo/flex-3-15-intel-core-i5,lenovo-flex-3-15-intel-core-i5.webp,laptop,Lenovo,,,2016,30,2024-07-08 11:31:29
2662,Lenovo Flex 3 15 Intel Core i7,/lenovo/flex-3-15-intel-core-i7,lenovo-flex-3-15-intel-core-i7.webp,laptop,Lenovo,,,2016,50,2024-07-08 11:31:49
2664,Lenovo Flex 5 1470 Intel Core i5 8th Gen,/lenovo/flex-5-1470-intel-core-i5-8th-gen,lenovo-flex-5-1470-intel-core-i5-8th-gen.webp,laptop,Lenovo,,,2018,45,2024-07-08 11:42:19
2673,Lenovo Ideapad 110 Series Intel Core i5 6th Gen,/lenovo/ideapad-110-series-intel-core-i5-6th-gen,lenovo-ideapad-110-series-intel-core-i5-6th-gen.webp,laptop,Lenovo,,,2016,25,2024-07-08 13:44:39
2674,Lenovo Ideapad 110 Series Intel Core i7 6th Gen,/lenovo/ideapad-110-series-intel-core-i7-6th-gen,lenovo-ideapad-110-series-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,35,2024-07-08 13:44:53
2679,Lenovo IdeaPad 3 Series AMD,/lenovo/ideapad-3-series-amd,lenovo-ideapad-3-series-amd.webp,laptop,Lenovo,,,2016,40,2023-06-08 06:38:54
2684,Lenovo IdeaPad 320S-14 Intel Core i7 7th Gen,/lenovo/ideapad-320s-14-intel-core-i7-7th-gen,lenovo-ideapad-320s_14-intel-core-i7-7th-gen.webp,laptop,Lenovo,,,2017,50,2023-06-08 06:59:22
2686,Lenovo Ideapad 500S Intel Core i7 6th Gen,/lenovo/ideapad-500s-intel-core-i7-6th-gen,lenovo-ideapad-500s-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,30,2023-06-09 04:03:58
2688,Lenovo IdeaPad 510S Intel Core i7 6th Gen,/lenovo/ideapad-510s-intel-core-i7-6th-gen,lenovo-ideapad-510s-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,35,2023-06-09 04:10:39
2690,Lenovo IdeaPad 710S Intel Core i5 7th Gen,/lenovo/ideapad-710s-intel-core-i5-7th-gen,lenovo-ideapad-710s-intel-core-i5-7th-gen.webp,laptop,Lenovo,,,2017,70,2023-06-09 04:36:58
2691,Lenovo IdeaPad 710S Intel Core i7 6th Gen,/lenovo/ideapad-710s-intel-core-i7-6th-gen,lenovo-ideapad-710s-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,85,2022-10-25 06:09:33
2700,"Lenovo IdeaPad Y700 15.6"" Intel Core i7 6th Gen Touch Screen",/lenovo/ideapad-y700-15-6-intel-core-i7-6th-gen-touch-screen,lenovo-ideapad-y700-15-6-intel-core-i7-6th-gen-touch-screen.webp,laptop,Lenovo,,,2016,80,2023-06-12 04:40:41
2704,Lenovo IdeaPad Y700 AMD FX,/lenovo/ideapad-y700-amd-fx,lenovo-ideapad-y700-amd-fx.webp,laptop,Lenovo,,,2016,50,2023-06-12 04:43:37
2705,"Lenovo IdeaPad Y700 15.6"" Intel Core i5 6th Gen Non Touch Screen",/lenovo/ideapad-y700-15-6-intel-core-i5-6th-gen-non-touch-screen,lenovo-ideapad-y700-15-6-intel-core-i5-6th-gen-non-touch-screen.webp,laptop,Lenovo,,,2016,35,2023-06-12 04:37:21
2706,"Lenovo IdeaPad Y700 15.6"" Intel Core i7 6th Gen Non Touch Screen",/lenovo/ideapad-y700-15-6-intel-core-i7-6th-gen-non-touch-screen,lenovo-ideapad-y700-15-6-intel-core-i7-6th-gen-non-touch-screen.webp,laptop,Lenovo,,,2016,70,2023-06-12 04:40:37
2770,Lenovo ThinkPad E460 Intel Core i7 6th Gen,/lenovo/thinkpad-e460-intel-core-i7-6th-gen,lenovo-thinkpad-e460-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,30,2025-02-26 20:24:27
2772,Lenovo ThinkPad E470 Intel Core i5 7th Gen,/lenovo/thinkpad-e470-intel-core-i5-7th-gen,lenovo-thinkpad-e470-intel-core-i5-7th-gen.webp,laptop,Lenovo,,,2017,25,2024-07-17 04:30:14
2773,Lenovo ThinkPad E470 Intel Core i7 7th Gen,/lenovo/thinkpad-e470-intel-core-i7-7th-gen,lenovo-thinkpad-e470-intel-core-i7-7th-gen.webp,laptop,Lenovo,,,2017,35,2023-06-13 07:22:46
2789,Lenovo ThinkPad E560 Intel Core i7 6th Gen,/lenovo/thinkpad-e560-intel-core-i7-6th-gen,lenovo-thinkpad-e560-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,30,2024-07-17 04:34:40
2791,Lenovo ThinkPad E570 Intel Core i5 7th Gen,/lenovo/thinkpad-e570-intel-core-i5-7th-gen,lenovo-thinkpad-e570-intel-core-i5-7th-gen.webp,laptop,Lenovo,,,2017,25,2024-07-17 04:35:47
2792,Lenovo ThinkPad E570 Intel Core i7 7th Gen,/lenovo/thinkpad-e570-intel-core-i7-7th-gen,lenovo-thinkpad-e570-intel-core-i7-7th-gen.webp,laptop,Lenovo,,,2017,35,2024-07-17 04:35:55
2799,Lenovo ThinkPad P50 Intel Xeon,/lenovo/thinkpad-p50-intel-xeon,lenovo-thinkpad-p50-intel-xeon.webp,laptop,Lenovo,,,2016,100,2023-06-14 07:37:10
2800,Lenovo ThinkPad P70 Intel Core i7 6th Gen,/lenovo/thinkpad-p70-intel-core-i7-6th-gen,lenovo-thinkpad-p70-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,90,2025-02-26 20:29:55
2801,Lenovo ThinkPad P70 Intel Xeon E3,/lenovo/thinkpad-p70-intel-xeon-e3,lenovo-thinkpad-p70-intel-xeon-e3.webp,laptop,Lenovo,,,2016,185,2023-06-14 08:15:09
2819,Lenovo ThinkPad T460 Series Intel Core i5 6th Gen,/lenovo/thinkpad-t460-series-intel-core-i5-6th-gen,lenovo-thinkpad-t460-series-intel-core-i5-6th-gen.webp,laptop,Lenovo,,,2016,20,2023-06-20 17:52:54
2820,Lenovo ThinkPad T460 Series Intel Core i7 6th Gen,/lenovo/thinkpad-t460-series-intel-core-i7-6th-gen,lenovo-thinkpad-t460-series-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,30,2023-06-14 09:25:16
2821,Lenovo ThinkPad T460P Intel Core i5,/lenovo/thinkpad-t460p-intel-core-i5,lenovo-laptop.webp,laptop,Lenovo,,,2010,25,2023-06-20 17:53:12
2822,Lenovo ThinkPad T460P Intel Core i7,/lenovo/thinkpad-t460p-intel-core-i7,lenovo-laptop.webp,laptop,Lenovo,,,2010,40,2023-06-20 17:53:18
2823,Lenovo ThinkPad T460S Intel Core i5,/lenovo/thinkpad-t460s-intel-core-i5,lenovo-laptop.webp,laptop,Lenovo,,,2010,25,2023-06-20 17:53:26
2824,Lenovo ThinkPad T460S Intel Core i7,/lenovo/thinkpad-t460s-intel-core-i7,lenovo-laptop.webp,laptop,Lenovo,,,2010,40,2023-06-20 17:53:34
2825,Lenovo ThinkPad T470 Series Intel Core i5 6th Gen,/lenovo/thinkpad-t470-series-intel-core-i5-6th-gen,lenovo-thinkpad-t470-series-intel-core-i5-6th-gen.webp,laptop,Lenovo,,,2016,20,2025-02-26 20:30:17
2826,Lenovo ThinkPad T470 Series Intel Core i7 7th Gen,/lenovo/thinkpad-t470-series-intel-core-i7-7th-gen,lenovo-thinkpad-t470-series-intel-core-i7-7th-gen.webp,laptop,Lenovo,,,2017,50,2023-06-14 09:29:40
2829,Lenovo ThinkPad P15 Gen 2 Intel Xeon 11th Gen,/lenovo/thinkpad-p15-gen-2-intel-xeon-11th-gen,lenovo-thinkpad-p15-gen-2-intel-xeon-11th-gen.webp,laptop,Lenovo,,,2021,350,2025-02-26 21:24:35
2830,Lenovo ThinkPad P16 Gen 2 Intel Core i9 13th Gen,/lenovo/thinkpad-p16-gen-2-intel-core-i9-13th-gen,lenovo-thinkpad-p16-gen-2-intel-core-i9-13th-gen.webp,laptop,Lenovo,,,2023,700,2025-02-26 21:46:14
2833,Lenovo ThinkPad T560 Intel Core i5 6th Gen,/lenovo/thinkpad-t560-intel-core-i5-6th-gen,lenovo-thinkpad-t560-intel-core-i5-6th-gen.webp,laptop,Lenovo,,,2016,30,2023-06-15 05:19:00
2834,Lenovo ThinkPad T560 Intel Core i7 6th Gen,/lenovo/thinkpad-t560-intel-core-i7-6th-gen,lenovo-thinkpad-t560-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,40,2023-06-15 05:19:05
2835,Lenovo ThinkPad T570 Intel Core i5 6th Gen,/lenovo/thinkpad-t570-intel-core-i5-6th-gen,lenovo-thinkpad-t570-intel-core-i5-6th-gen.webp,laptop,Lenovo,,,2016,30,2023-06-15 05:20:57
2836,Lenovo ThinkPad T570 Intel Core i7 6th Gen,/lenovo/thinkpad-t570-intel-core-i7-6th-gen,lenovo-thinkpad-t570-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,40,2023-06-15 05:23:33
2849,Lenovo ThinkPad X1 Carbon 4th Gen Core i5 6th,/lenovo/thinkpad-x1-carbon-4th-gen-core-i5-6th,lenovo-laptop.webp,laptop,Lenovo,,,2016,30,2025-02-26 20:31:17
2850,Lenovo ThinkPad X1 Carbon 4th Gen Core i7 6th,/lenovo/thinkpad-x1-carbon-4th-gen-core-i7-6th,lenovo-laptop.webp,laptop,Lenovo,,,2016,40,2025-02-26 20:31:27
2851,Lenovo ThinkPad X1 Yoga 1st Gen Intel Core i5 6th,/lenovo/thinkpad-x1-yoga-1st-gen-intel-core-i5-6th,lenovo-laptop.webp,laptop,Lenovo,,,2016,30,2023-06-15 07:32:02
2852,Lenovo ThinkPad X1 Yoga 3rd Gen Intel Core i7 8th,/lenovo/thinkpad-x1-yoga-3rd-gen-intel-core-i7-8th,lenovo-laptop.webp,laptop,Lenovo,,,2018,90,2023-06-15 07:36:20
2864,Lenovo ThinkPad Yoga 14 Intel Core i7 6th Gen,/lenovo/thinkpad-yoga-14-intel-core-i7-6th-gen,lenovo-thinkpad-yoga-14-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,30,2025-02-26 20:35:16
2867,Lenovo ThinkPad Yoga 260 Intel Core i5 6th Gen,/lenovo/thinkpad-yoga-260-intel-core-i5-6th-gen,lenovo-thinkpad-yoga-260-intel-core-i5-6th-gen.webp,laptop,Lenovo,,,2016,20,2025-02-26 20:35:26
2868,Lenovo ThinkPad Yoga 260 Intel Core i7 6th Gen,/lenovo/thinkpad-yoga-260-intel-core-i7-6th-gen,lenovo-thinkpad-yoga-260-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,30,2025-02-26 20:35:31
2869,Lenovo ThinkPad Yoga 460 Intel Core i5 6th Gen,/lenovo/thinkpad-yoga-460-intel-core-i5-6th-gen,lenovo-thinkpad-yoga-460-intel-core-i5-6th-gen.webp,laptop,Lenovo,,,2016,20,2025-02-26 20:35:39
2870,Lenovo ThinkPad Yoga 460 Intel Core i7 6th Gen,/lenovo/thinkpad-yoga-460-intel-core-i7-6th-gen,lenovo-thinkpad-yoga-460-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,30,2025-02-26 20:35:45
2872,Lenovo ThinkPad Yoga P40 Intel Core i7 6th Gen,/lenovo/thinkpad-yoga-p40-intel-core-i7-6th-gen,lenovo-thinkpad-yoga-p40-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,30,2025-02-26 20:35:58
2884,Lenovo Yoga 700 14 Intel Core i7 6th Gen,/lenovo/yoga-700-14-intel-core-i7-6th-gen,lenovo-yoga-700-14-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,35,2023-06-18 03:03:25
2885,Lenovo Yoga 700 11 Intel Core M,/lenovo/yoga-700-11-intel-core-m,lenovo-yoga-700-11-intel-core-m.webp,laptop,Lenovo,,,2016,45,2022-11-09 05:16:10
2887,"Lenovo Yoga 710 14"" Intel Core i7 7th Gen",/lenovo/yoga-710-14-intel-core-i7-7th-gen,lenovo-laptop.webp,laptop,Lenovo,,,2017,50,2023-06-18 03:16:09
2890,"Lenovo Yoga 720 12.5"" Intel Core i5 7th Gen",/lenovo/yoga-720-12-5-intel-core-i5-7th-gen,lenovo-yoga-720-12-5-intel-core-i5-7th-gen.webp,laptop,Lenovo,,,2018,35,2023-06-18 03:20:34
2891,Lenovo Yoga 900 Intel Core i5 6th Gen,/lenovo/yoga-900-intel-core-i5-6th-gen,lenovo-yoga-900-intel-core-i5-6th-gen.webp,laptop,Lenovo,,,2016,50,2023-06-18 03:59:26
2892,Lenovo Yoga 900 Intel Core i7 6th Gen,/lenovo/yoga-900-intel-core-i7-6th-gen,lenovo-yoga-900-intel-core-i7-6th-gen.webp,laptop,Lenovo,,,2016,70,2023-06-18 03:59:21
2893,Lenovo Yoga 910 Intel Core i7 7th Gen,/lenovo/yoga-910-intel-core-i7-7th-gen,lenovo-yoga-910-intel-core-i7-7th-gen.webp,laptop,Lenovo,,,2017,85,2023-06-18 04:04:21
2903,"Microsoft Surface Book 1 13.5"" Intel Core i5 6th Gen 128GB SSD",/microsoft/surface-book-1-13-5-intel-core-i5-6th-gen-128gb-ssd,microsoft-surface-book-1-13-5-intel-core-i5-6th-gen-128gb-ssd.webp,laptop,Microsoft,,,2016,30,2023-06-19 03:04:13
2904,"Microsoft Surface Book 1 13.5"" Intel Core i5 6th Gen 1TB SSD",/microsoft/surface-book-1-13-5-intel-core-i5-6th-gen-1tb-ssd,microsoft-surface-book-1-13-5-intel-core-i5-6th-gen-1tb-ssd.webp,laptop,Microsoft,,,2016,60,2024-03-12 05:04:54
2905,"Microsoft Surface Book 1 13.5"" Intel Core i5 6th Gen 256GB SSD",/microsoft/surface-book-1-13-5-intel-core-i5-6th-gen-256gb-ssd,microsoft-surface-book-1-13-5-intel-core-i5-6th-gen-256gb-ssd.webp,laptop,Microsoft,,,2016,40,2024-03-12 05:04:40
2906,"Microsoft Surface Book 1 13.5"" Intel Core i5 6th Gen 512GB SSD",/microsoft/surface-book-1-13-5-intel-core-i5-6th-gen-512gb-ssd,microsoft-surface-book-1-13-5-intel-core-i5-6th-gen-512gb-ssd.webp,laptop,Microsoft,,,2016,50,2024-03-12 05:04:48
2940,Toshiba Tecra Z40 Intel Core i7 6th Gen,/toshiba/tecra-z40-intel-core-i7-6th-gen,,laptop,Toshiba,,,2016,35,2023-06-22 04:28:13
2941,Toshiba Tecra Z50 Intel Core i7 6th Gen,/toshiba/tecra-z50-intel-core-i7-6th-gen,toshiba-tecra-z50-intel-core-i7-6th-gen.webp,laptop,Toshiba,,,2014,35,2023-06-22 04:28:16
2942,Acer Aspire 5 AMD Ryzen 3 7h Gen,/acer/aspire-5-amd-ryzen-3-7h-gen,acer-laptop.webp,laptop,Acer,,,2020,100,2025-01-22 22:47:11
2943,Acer Aspire A517 Intel Core i7 7th Gen,/acer/aspire-a517-intel-core-i7-7th-gen,acer-laptop.webp,laptop,Acer,,,2017,40,2025-01-22 22:20:37
2970,Acer Nitro 5 AN515-56 Intel Core i7 11th Gen,/acer/nitro-5-an515-56-intel-core-i7-11th-gen,acer-nitro-5-an515_56-intel-core-i7-11th-gen.webp,laptop,Acer,,,2021,250,2025-01-24 14:46:46
